Word_Count,Homoglyphs,Total_Abnormal_Count,html_tags,js_code,Label
127,0,0,0,0,0
169,0,0,1,0,0
47,0,1,0,0,1
101,0,0,0,0,0
211,0,0,0,0,0
85,0,2,0,0,0
45,0,0,0,0,0
42,0,0,0,0,0
423,0,2,24,0,0
4441,0,4,0,0,0
468,0,0,0,0,0
89,0,0,0,0,0
44,0,0,0,0,0
22,0,0,0,0,0
238,0,6,0,0,0
62,0,0,0,0,0
20,0,0,0,0,0
121,0,0,0,0,0
140,0,0,0,0,0
104,1,0,1,0,1
37,0,0,0,0,0
189,0,0,4,0,0
203,0,1,0,0,0
0,0,0,0,0,0
91,0,0,0,0,0
52,0,0,0,0,0
408,0,0,0,0,0
366,0,0,17,0,0
120,0,0,0,0,0
156,0,0,2,0,0
126,0,3,0,0,0
39,0,0,3,0,0
126,0,0,0,0,0
12,0,0,0,0,1
1114,0,0,2,0,0
9,0,0,0,0,1
58,0,0,3,0,0
118,0,0,0,0,0
159,0,2,0,0,0
13,0,0,0,0,0
11,0,0,0,0,0
94,0,1,0,0,1
63,0,0,1,0,1
39,0,0,0,0,0
603,0,0,0,0,0
53,0,0,2,0,1
160,0,0,0,0,0
1781,0,0,0,0,0
527,0,0,0,0,0
76,0,3,1,0,1
32,0,0,0,0,0
136,0,2,0,0,0
31,0,0,0,0,0
57,0,0,0,0,0
36,0,0,0,0,0
77,0,0,1,0,1
339,0,4,0,0,0
48,0,0,0,0,0
117,0,0,0,0,0
228,0,6,0,0,0
50,0,2,0,0,0
202,0,0,0,0,0
212,0,1,8,0,0
1079,0,30,17,0,0
249,0,0,0,0,0
10,0,0,0,0,0
437,0,0,2,0,0
210,0,1,0,0,0
172,0,0,0,0,0
179,0,9,0,0,0
37,0,0,0,0,0
133,0,0,0,0,0
1097,0,0,0,0,0
166,0,6,0,0,0
53,0,0,0,0,0
240,0,0,0,0,0
242,0,1,5,0,0
91,0,0,1,0,0
332,0,4,1,0,0
119,0,0,0,0,0
7,0,0,0,0,0
69,0,3,0,0,0
159,0,0,0,0,0
8,0,0,0,0,0
50,0,0,4,0,1
53,0,1,0,0,0
919,0,0,0,0,0
30,0,0,0,0,0
108,0,1,0,0,0
120,0,0,0,0,1
68,0,0,0,0,0
4,0,0,0,0,0
572,0,0,1,0,0
231,0,3,0,0,0
43,0,0,0,0,0
466,0,0,0,0,0
83,0,0,0,0,0
481,0,1,4,0,0
24,0,0,0,0,0
36,0,0,0,0,0
61,0,0,2,0,1
28,0,0,0,0,0
169,0,3,0,0,1
54,0,0,0,0,0
298,0,0,23,0,0
118,0,0,4,0,0
11,0,0,0,0,0
57,0,4,1,0,0
1034,0,0,17,0,0
39,0,0,0,0,0
59,0,0,0,0,0
25,0,0,1,0,1
76,0,0,0,0,0
37,0,0,0,0,0
55,0,2,0,0,0
832,0,0,0,0,0
18,0,0,0,0,0
54,0,0,1,0,1
190,0,0,0,0,0
151,0,1,0,0,0
38,0,2,2,0,1
189,0,3,0,0,0
177,0,2,0,0,0
2,0,0,0,0,0
450,0,5,0,0,0
62,0,0,0,0,0
62,0,0,0,0,0
207,0,4,0,0,0
264,0,0,0,0,0
139,0,0,0,0,0
28,0,0,0,0,0
51,0,0,0,0,0
2,0,0,0,0,0
240,0,0,0,0,0
331,0,1,20,0,0
251,0,1,0,0,0
419,0,5,0,0,0
17,0,0,0,0,0
203,0,0,0,0,0
207,0,2,0,0,0
12,0,0,0,0,0
73,0,0,0,0,0
1854,0,0,0,0,0
154,0,1,2,0,0
12,0,0,0,0,0
110,0,0,0,0,1
83,0,1,0,0,0
177,0,0,0,0,0
40,0,0,0,0,0
88,0,1,0,0,0
52,0,0,0,0,0
119,0,0,0,0,0
547,0,2,0,0,0
34,0,0,0,0,0
373,0,0,0,0,0
12,0,0,0,0,0
18,0,0,0,0,1
37,0,0,0,0,0
189,0,0,16,0,0
658,0,0,73,0,0
42,0,2,0,0,0
1306,0,0,20,0,0
878,0,11,0,0,0
282,0,0,0,0,0
31,0,0,0,0,0
95,0,0,0,0,0
62,0,0,0,0,0
85,0,0,0,0,0
87,0,0,0,0,0
64,0,0,0,0,0
37,3,0,1,0,1
425,0,0,16,0,0
216,0,0,0,0,0
523,0,0,0,0,0
74,0,0,0,0,0
14,0,0,1,0,1
1729,0,0,0,0,0
187,0,0,0,0,0
26,0,0,0,0,0
365,0,0,0,0,0
59,0,0,0,0,0
602,0,10,0,0,0
62,0,0,0,0,0
50,0,2,0,0,0
37,0,0,1,0,0
256,0,1,0,0,0
101,0,0,0,0,0
20,0,0,0,0,0
65,0,3,0,0,0
299,0,1,0,0,1
5,0,1,0,0,0
51,0,0,0,0,0
26,0,0,0,0,0
113,0,0,2,0,0
303,0,0,7,0,0
181,0,2,0,0,0
642,0,1,4,0,0
153,0,0,0,0,0
32,0,0,0,0,0
223,0,0,1,0,0
147,0,0,0,0,0
36,0,0,0,0,1
24,0,0,0,0,0
205,0,0,0,0,0
4,0,0,0,0,0
53,0,1,1,0,1
99,0,1,0,0,0
39,0,0,1,0,0
70,0,0,0,0,0
17,0,3,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
713,0,5,0,0,0
185,0,1,1,0,0
278,0,1,0,0,0
63,0,0,0,0,0
16,0,0,1,0,1
132,0,2,0,0,0
754,0,25,4,0,0
70,0,1,0,0,0
22,0,0,1,0,1
27,0,0,0,0,0
3,0,0,0,0,0
866,0,3,0,0,0
211,0,0,0,0,0
4,0,0,0,0,0
41,0,0,5,0,1
73,0,0,0,0,0
17,0,0,0,0,0
1416,0,0,0,0,0
37,0,0,0,0,0
111,0,1,0,0,0
166,0,0,0,0,0
209,0,0,0,0,0
19,0,0,0,0,0
72,0,0,0,0,0
36,0,0,0,0,0
120,0,3,0,0,0
14,0,0,0,0,0
185,0,0,0,0,0
273,0,0,0,0,0
219,0,0,0,0,0
495,0,8,1,0,0
2762,0,0,0,0,0
407,0,0,0,0,0
801,0,0,0,0,0
57,0,0,0,0,0
321,0,6,1,0,0
443,0,0,3,0,0
8,0,0,0,0,0
52,0,0,0,0,0
61,0,0,0,0,0
677,0,0,26,0,0
19,0,0,0,0,0
546,0,1,0,0,0
159,0,2,0,0,0
93,0,1,3,0,0
79,0,0,2,0,0
237,0,2,20,0,0
188,0,0,0,0,0
79,0,0,0,0,0
79,0,3,1,0,0
588,0,0,0,0,0
63,0,0,0,0,0
51,0,0,3,0,0
21,0,0,0,0,1
16,0,0,0,0,0
28,0,0,0,0,0
98,0,2,0,0,1
341,0,0,0,0,0
453,0,5,0,0,0
36,0,0,0,0,0
202,0,1,0,0,0
37,0,0,0,0,0
80,0,0,0,0,0
284,0,0,0,0,0
20,0,0,0,0,0
198,0,0,0,0,0
50,0,0,0,0,0
80,0,0,0,0,0
0,0,0,0,0,0
27,0,0,0,0,1
7696,0,0,0,0,0
142,0,0,1,0,0
22,0,0,0,0,1
16,0,0,0,0,0
459,0,0,0,0,0
0,0,0,0,0,0
115,0,0,0,0,0
240,0,1,0,0,0
25,0,0,0,0,0
288,0,0,0,0,0
56,0,0,0,0,0
55,0,0,2,0,0
3,0,0,0,0,0
30,0,0,0,0,0
1226,0,1,0,0,0
324,0,0,11,0,0
81,0,0,1,0,1
152,0,0,0,0,0
518,0,0,0,0,0
289,0,0,0,0,0
118,0,0,1,0,1
567,0,1,0,0,0
443,0,1,0,0,0
273,0,2,0,0,0
1207,0,2,0,0,0
190,0,0,0,0,0
225,0,0,0,0,0
154,0,0,0,0,0
25,0,0,0,0,0
176,0,0,0,0,0
121,0,0,1,0,0
64,0,0,0,0,0
40,0,0,0,0,0
666,0,4,0,0,1
91,0,0,0,0,0
32,0,0,0,0,0
566,0,0,0,0,0
1050,0,13,0,0,0
2388,0,0,0,0,0
57,0,0,1,0,1
350,0,0,5,0,0
44,0,0,0,0,0
1157,0,20,23,0,0
11,0,0,0,0,0
74,0,0,0,0,0
312,0,0,1,0,0
41,0,1,0,0,0
47,0,0,0,0,0
32,0,1,0,0,0
111,0,2,1,0,1
51,0,0,0,0,0
196,0,2,0,0,0
106,0,0,0,0,0
157,0,0,0,0,0
129,0,3,0,0,0
12,0,0,0,0,0
78,0,0,0,0,0
0,0,0,0,0,0
50,0,0,1,0,0
21,0,0,0,0,0
72,0,0,1,0,1
504,0,0,0,0,0
113,0,0,0,0,0
58,0,0,0,0,0
284,0,0,1,0,0
513,0,0,5,0,0
123,0,0,4,0,0
169,0,6,3,0,1
27,0,0,0,0,0
4,0,0,0,0,0
532,0,0,1,0,0
89,0,0,1,0,1
47,0,1,0,0,1
387,0,2,0,0,0
25,0,0,0,0,0
5,0,0,0,0,0
143,0,0,1,0,1
308,0,0,0,0,0
107,0,1,1,0,0
25,0,0,0,0,0
306,0,0,0,0,0
65,0,4,0,0,0
217,0,9,1,0,0
203,0,2,2,0,0
10,0,0,0,0,0
72,0,0,0,0,0
368,0,2,0,0,0
225,0,0,1,0,0
13,0,0,0,0,0
56,0,0,1,0,1
113,0,0,0,0,0
71,0,0,0,0,0
82,0,0,0,0,1
74,0,0,0,0,0
6,0,0,0,0,0
479,0,0,0,0,0
64,0,0,0,0,0
173,0,0,0,0,0
47,0,0,0,0,1
17,0,0,0,0,0
31,0,0,0,0,0
364,0,0,0,0,0
163,0,0,0,0,0
188,0,0,0,0,0
43,0,0,0,0,0
32,0,0,0,0,1
11,0,0,0,0,0
167,0,1,0,0,0
232,0,3,1,0,0
12,0,0,0,0,0
23,0,0,0,0,0
18,0,0,0,0,0
771,0,0,3,0,0
3,0,1,0,0,0
65,0,0,0,0,0
115,0,0,0,0,0
17,0,0,0,0,0
272,0,0,0,0,0
23,0,0,0,0,0
1226,0,1,0,0,0
67,0,0,0,0,1
338,0,1,9,0,0
3,0,0,0,0,0
29,0,0,2,0,0
85,0,0,1,0,0
123,0,2,0,0,0
83,0,0,0,0,0
112,0,0,0,0,0
50,0,0,1,0,1
229,0,0,0,0,0
56,0,0,0,0,0
28,0,0,0,0,0
242,0,0,7,0,0
108,0,1,0,0,0
12,0,0,0,0,0
272,0,3,1,0,1
32,0,1,0,0,0
28,0,0,0,0,1
552,0,1,0,0,0
39,0,0,0,0,0
426,0,1,0,0,0
146,0,0,0,0,0
147,0,0,0,0,0
71,0,0,0,0,0
420,0,0,1,0,0
58,0,1,1,0,1
472,0,4,0,0,0
94,0,1,0,0,0
15,0,0,0,0,0
95,0,0,0,0,0
213,0,0,0,0,0
624,0,10,0,0,0
193,0,0,0,0,0
182,0,8,0,0,0
41,0,1,0,0,0
132,0,0,0,0,0
115,0,0,0,0,0
387,0,2,0,0,0
18,0,0,0,0,0
72,0,0,0,0,0
15,0,0,0,0,0
146,61,0,1,0,1
201,0,0,0,0,0
323,0,0,0,0,0
180,0,0,2,0,0
644,0,14,8,0,0
231,0,1,18,0,0
69,0,2,0,0,0
118,0,6,0,0,0
42,0,0,1,0,1
265,0,4,1,0,0
64,0,0,1,0,0
2235,0,1,674,0,0
41,0,0,0,0,0
182,0,0,0,0,0
29,0,0,0,0,1
68,0,0,0,0,0
58,0,0,0,0,0
748,0,2,0,0,0
25,0,0,0,0,0
216,0,0,0,0,0
101,0,0,0,0,0
30,0,0,1,0,1
587,0,2,0,0,0
23,0,0,2,0,1
2638,0,0,0,0,0
34,0,0,0,0,0
37,0,0,0,0,0
578,0,1,2,0,0
263,0,0,0,0,0
8,0,0,0,0,0
221,0,4,0,0,0
242,0,0,0,0,0
128,0,0,4,0,0
401,0,0,0,0,0
1172,0,4,1,0,0
15,0,0,0,0,0
57,0,0,0,0,0
48,0,0,0,0,0
527,0,26,0,0,0
130,0,0,0,0,0
217,0,0,0,0,0
88,0,0,0,0,0
43,0,0,0,0,0
299,0,0,0,0,0
101,0,3,0,0,0
74,0,0,0,0,0
216,0,11,0,0,0
85,0,0,0,0,0
24,0,0,1,0,0
154,0,0,0,0,0
331,0,4,0,0,0
100,0,0,0,0,0
115,0,2,0,0,0
42,0,0,0,0,0
781,0,17,0,0,0
23,0,0,0,0,0
240,0,0,0,0,0
771,0,1,0,0,0
41,0,0,0,0,0
141,0,0,3,0,1
217,0,1,21,0,0
185,0,1,0,0,0
698,0,0,49,0,0
48,0,0,0,0,0
128,0,0,3,0,0
184,0,2,0,0,0
784,0,0,0,0,0
3349,0,1,0,0,0
1468,0,7,3,0,0
26,0,0,0,0,0
329,0,0,0,0,0
179,0,0,0,0,0
50,0,2,1,0,0
57,0,0,1,0,1
132,0,0,0,0,0
868,0,12,0,0,0
16,0,0,0,0,0
297,0,3,0,0,0
60,0,0,0,0,0
268,0,0,1,0,0
654,0,1,0,0,0
5,0,0,0,0,0
172,0,0,0,0,0
882,0,6,0,0,0
167,0,1,0,0,0
9,0,1,0,0,0
86,0,0,0,0,0
359,0,0,0,0,0
116,0,2,1,0,0
160,0,4,0,0,0
778,0,1,0,0,0
33,0,0,1,0,0
88,0,1,0,0,0
77,0,0,0,0,0
215,0,0,0,0,0
16,0,0,0,0,0
66,0,0,0,0,0
89,0,0,0,0,0
193,0,0,0,0,0
1428,0,41,17,0,0
296,0,0,0,0,0
23,0,0,0,0,0
324,0,0,0,0,0
494,0,0,0,0,0
34,0,0,2,0,0
83,0,0,0,0,0
34,0,0,0,0,0
111,0,0,0,0,0
68,0,3,0,0,0
688,0,13,12,0,0
307,0,0,0,0,0
16,0,0,0,0,0
50,0,0,0,0,0
3,0,0,0,0,0
8,0,0,0,0,0
14,0,0,0,0,0
140,0,0,2,0,0
29,0,0,0,0,0
169,0,0,1,0,1
203,0,7,0,0,0
56,0,0,0,0,0
86,0,0,0,0,0
85,0,0,0,0,0
34,0,2,2,0,1
318,0,1,8,0,0
120,0,0,0,0,0
73,0,1,0,0,0
43,0,0,0,0,0
24,0,0,0,0,0
48,0,1,0,0,1
223,0,0,0,0,0
47,0,0,1,0,0
162,0,0,9,0,0
368,0,1,0,0,0
3494,0,0,0,0,0
367,0,1,2,0,0
346,0,0,0,0,0
54,0,2,0,0,0
49,0,0,0,0,0
24,0,0,0,0,0
181,0,0,0,0,0
142,0,3,0,0,1
107,0,0,4,0,0
166,0,0,2,0,0
806,0,6,4,0,0
72,0,0,0,0,0
194,0,0,4,0,0
14,0,0,0,0,0
66,0,0,0,0,0
12,0,0,0,0,0
20,0,0,0,0,1
151,0,3,1,0,0
659,0,0,49,0,0
653,0,0,4,0,0
26,0,0,0,0,0
58,0,0,0,0,0
3,0,0,0,0,0
189,0,0,0,0,0
30,0,0,0,0,0
190,0,0,7,0,0
472,0,4,0,0,0
105,0,1,0,0,0
204,0,2,0,0,0
19,0,0,0,0,0
38,0,0,2,0,0
47,0,0,0,0,0
353,0,7,4,0,0
33,0,0,0,0,0
341,0,0,0,0,0
494,0,0,16,0,0
17,0,0,0,0,0
87,0,0,0,0,0
789,0,2,0,0,0
303,0,0,0,0,0
17,0,0,0,0,0
125,0,0,0,0,0
156,0,0,0,0,0
268,0,0,0,0,0
228,0,0,2,0,0
42,0,0,0,0,0
3335,0,0,0,0,0
14247,0,140,4,0,0
4,0,0,0,0,0
215,0,0,0,0,0
479,0,0,0,0,0
477,0,2,0,0,0
4404,0,14,0,0,0
749,0,0,0,0,0
171,0,3,0,0,0
191,0,0,0,0,0
35,0,0,1,0,1
131,0,0,0,0,0
92,0,0,0,0,0
70,0,0,0,0,0
2,0,0,0,0,0
96,0,1,0,0,1
42,0,0,1,0,1
2577,0,2,0,0,0
115,0,0,0,0,0
45,0,0,0,0,0
6,0,0,0,0,0
426,0,17,0,0,0
61,0,0,0,0,0
68,0,0,0,0,0
254,0,9,0,0,0
39,0,0,0,0,0
139,0,4,0,0,0
3,0,0,0,0,0
376,0,5,1,0,0
167,0,0,3,0,1
1,0,0,0,0,0
599,0,0,0,0,0
52,0,0,0,0,0
53,0,0,0,0,0
13,0,0,0,0,1
32,0,0,0,0,0
7,0,0,0,0,0
71,0,0,0,0,0
301,0,4,12,0,0
298,0,0,0,0,0
97,0,0,0,0,0
499,0,0,0,0,0
589,0,2,0,0,0
20,0,0,0,0,0
546,0,0,244,0,0
11,0,0,0,0,1
18,0,0,0,0,0
43,0,0,0,0,0
60,0,0,0,0,0
36,0,0,0,0,1
80,0,1,0,0,0
169,0,0,0,0,0
38,0,0,0,0,0
40,0,0,0,0,0
5498,0,0,3,0,0
271,0,1,0,0,0
79,0,0,0,0,0
22,0,0,0,0,0
73,0,0,0,0,1
25,0,0,0,0,1
68,0,0,0,0,0
51,0,0,0,0,0
70,0,0,0,0,0
110,0,1,0,0,0
46,0,0,0,0,0
392,0,1,0,0,0
263,0,10,0,0,0
1082,0,12,31,0,0
80,0,0,0,0,0
125,0,0,6,0,1
130,0,0,0,0,0
29,0,0,0,0,0
319,0,1,1,0,0
101,0,0,0,0,0
317,0,1,8,0,0
14,0,0,0,0,0
9,0,0,0,0,0
47,0,0,1,0,0
228,0,0,0,0,0
37,0,0,0,0,0
43,0,0,0,0,0
70,0,0,0,0,0
23,0,0,0,0,0
109,0,0,1,0,0
128,0,3,1,0,0
69,0,0,0,0,0
185,0,0,1,0,0
650,0,0,0,0,0
48,0,0,0,0,0
197,0,2,0,0,0
154,0,0,0,0,0
147,0,0,0,0,0
343,0,3,0,0,0
43,0,0,0,0,0
253,0,0,0,0,0
146,0,2,0,0,0
252,0,0,0,0,0
155,0,0,0,0,0
405,0,4,8,0,0
72,0,0,3,0,0
635,0,0,0,0,0
149,0,0,0,0,0
32,0,0,0,0,1
337,0,0,4,0,0
54,0,0,0,0,0
125,0,0,0,0,0
114,0,0,2,0,1
85,0,0,0,0,0
570,0,0,0,0,0
74,0,0,0,0,0
526,0,2,0,0,0
117,0,1,0,0,0
20,0,0,0,0,0
451,0,3,6,0,0
50,0,2,0,0,0
338,0,3,0,0,0
85,0,0,0,0,1
62,0,0,0,0,0
203,0,4,0,0,0
56,0,0,0,0,0
49,0,0,0,0,0
157,0,0,0,0,0
19,0,0,0,0,0
92,0,0,0,0,0
204,0,0,0,0,0
42,0,0,1,0,1
185,0,0,0,0,0
8,0,0,0,0,0
148,0,0,0,0,0
61,0,0,0,0,0
12,0,0,1,0,1
55,0,0,0,0,0
11,0,0,0,0,0
108,0,0,0,0,0
49,0,0,2,0,0
167,0,0,0,0,0
22,0,0,0,0,0
459,0,0,0,0,0
94,0,0,3,0,0
387,0,0,0,0,0
150,0,0,0,0,0
2206,0,0,63,0,0
9,0,0,0,0,0
65,0,0,2,0,1
45,0,0,0,0,0
21,0,0,0,0,0
111,0,1,0,0,0
133,0,1,3,0,0
325,0,0,0,0,0
283,0,8,0,0,0
241,0,0,0,0,0
60,0,0,2,0,0
18,0,0,0,0,0
95,0,0,0,0,0
1037,0,0,2,0,0
217,0,1,21,0,0
3,0,0,0,0,0
463,0,0,1,0,0
307,0,0,0,0,0
174,0,0,0,0,0
133,0,1,0,0,0
61,0,0,0,0,0
111,0,0,0,0,0
754,0,0,0,0,0
52,0,0,0,0,0
57,0,2,0,0,0
801,0,0,0,0,0
266,0,0,1,0,0
272,0,0,0,0,0
10,0,0,0,0,0
191,0,0,0,0,0
438,0,0,15,0,0
298,0,1,7,0,0
280,0,1,0,0,0
52,0,0,0,0,0
13,0,0,0,0,1
5,0,0,0,0,0
506,0,0,0,0,0
210,0,2,0,0,0
257,0,2,2,0,0
238,0,0,0,0,0
90,0,0,0,0,0
161,0,0,0,0,0
34,0,0,0,0,0
658,0,0,0,0,0
0,0,0,0,0,0
712,0,11,0,0,0
67,0,0,0,0,0
21,0,0,0,0,0
294,0,0,2,0,0
86,0,4,0,0,0
7,0,0,0,0,0
209,0,0,0,0,0
78,0,0,1,0,0
160,0,1,0,0,0
232,0,0,0,0,0
140,0,0,0,0,0
32,0,0,0,0,0
256,0,0,0,0,0
26,0,0,0,0,0
140,0,2,0,0,0
270,0,0,0,0,0
1,0,0,0,0,1
63,0,0,0,0,0
25,0,1,0,0,0
23,0,0,0,0,0
289,0,0,0,0,0
194,0,0,0,0,0
226,0,0,0,0,0
23,0,0,0,0,0
953,0,0,0,0,0
2084,0,176,0,0,0
3,0,0,0,0,0
11,0,0,0,0,0
48,0,0,0,0,0
205,0,9,0,0,0
149,0,0,0,0,0
30,0,0,0,0,0
150,0,0,0,0,0
31,0,0,0,0,0
51,0,0,1,0,0
46,0,0,0,0,0
513,0,0,0,0,0
31,0,0,0,0,0
19,0,0,0,0,0
29,0,0,0,0,0
26,0,0,1,0,0
31,0,0,0,0,0
713,0,0,11,0,0
89,0,0,0,0,0
56,0,0,0,0,1
52,0,0,0,0,0
39,0,0,0,0,0
74,0,0,0,0,0
125,0,0,0,0,0
23,0,0,0,0,0
205,0,2,0,0,0
2194,0,1,971,0,0
863,0,1,22,0,0
194,0,0,0,0,0
50,0,0,0,0,0
106,0,0,0,0,0
27,0,0,0,0,0
57,0,0,0,0,0
159,0,0,7,0,0
177,0,0,0,0,0
27,0,0,0,0,0
31,0,0,0,0,0
10,0,0,0,0,0
21,0,0,0,0,0
29,0,0,0,0,0
314,0,7,0,0,0
243,0,0,0,0,0
230,0,0,0,0,0
8,0,0,0,0,0
104,0,1,1,0,0
61,0,0,0,0,0
146,0,0,0,0,0
13,0,0,0,0,0
29,0,0,0,0,0
252,0,4,0,0,0
323,0,0,0,0,0
213,0,0,0,0,0
37,0,0,0,0,0
74,0,0,0,0,1
515,0,0,1,0,0
33,0,0,0,0,0
51,0,0,0,0,0
209,0,0,0,0,0
52,0,1,0,0,0
55,0,0,0,0,1
56,0,0,0,0,0
110,0,0,23,0,0
49,0,0,0,0,0
20,0,0,0,0,0
19,0,0,0,0,0
151,0,0,0,0,0
74,0,0,0,0,0
59,0,1,0,0,0
6,0,1,0,0,0
89,0,0,0,0,0
33,0,0,1,0,1
54,0,0,0,0,0
283,0,1,0,0,0
89,0,0,0,0,0
37,0,0,0,0,0
93,0,0,0,0,0
398,0,1,13,0,0
50,0,0,0,0,1
173,0,0,0,0,0
12,0,0,0,0,0
226,0,0,0,0,0
12,0,0,0,0,0
126,0,3,0,0,0
18,0,0,0,0,0
203,0,2,1,0,0
148,0,0,0,0,0
188,0,0,0,0,0
36,0,0,0,0,1
44,0,0,0,0,0
8,0,0,0,0,0
263,0,0,0,0,0
54,0,0,0,0,0
435,0,1,0,0,0
177,0,0,0,0,0
23,0,0,0,0,0
408,0,0,0,0,0
50,0,0,0,0,0
3,0,0,0,0,0
3227,0,19,0,0,0
7,0,0,0,0,0
54,0,0,8,0,0
123,0,0,0,0,0
7,0,0,0,0,0
108,0,0,0,0,0
12,0,0,0,0,0
13,0,0,0,0,0
63,0,0,0,0,0
77,0,0,0,0,0
33,0,0,0,0,0
39,0,0,1,0,0
47,0,0,0,0,0
31,0,0,0,0,0
435,0,0,26,0,0
36,0,0,0,0,0
107,0,0,0,0,0
146,0,0,2,0,0
43,0,0,0,0,0
160,0,9,0,0,0
466,0,12,15,0,0
305,0,0,1,0,0
49,0,0,0,0,0
756,0,0,0,0,0
1527,0,25,0,0,0
143,0,5,20,0,0
140,0,0,0,0,0
166,0,0,6,0,0
22,0,0,0,0,0
132,0,0,1,0,0
108,0,0,8,0,0
105,0,0,0,0,0
127,0,0,0,0,0
12,0,0,0,0,0
26,0,0,0,0,0
142,0,0,13,0,0
20,0,3,0,0,0
89,0,0,0,0,0
84,0,0,0,0,0
226,0,0,6,0,0
34,0,0,0,0,0
397,0,3,0,0,0
585,0,0,0,0,0
236,0,3,2,0,0
25,0,0,0,0,0
63,0,0,0,0,0
195,0,1,0,0,0
83,0,0,0,0,0
4,0,0,0,0,0
171,0,0,0,0,0
8,0,0,0,0,0
187,0,2,0,0,0
61,0,2,0,0,0
299,0,0,0,0,0
102,0,0,0,0,0
97,0,0,0,0,0
427,0,0,0,0,0
124,0,0,0,0,0
28,0,1,0,0,0
270,0,0,0,0,0
111,0,0,0,0,0
25,0,0,0,0,0
18,0,0,0,0,1
13,0,0,0,0,0
97,0,0,0,0,0
174,0,4,6,0,0
1068,0,2,0,0,0
75,0,0,0,0,0
126,0,0,2,0,0
42,0,0,0,0,1
82,0,0,0,0,0
16,0,0,0,0,0
1194,0,5,495,0,0
246,0,3,0,0,0
128,0,0,4,0,0
114,0,0,0,0,0
200,0,2,0,0,0
162,0,2,0,0,0
117,0,1,0,0,0
572,0,0,1,0,0
292,0,4,0,0,0
23,0,0,0,0,0
184,0,3,0,0,0
37,0,0,0,0,0
19,0,0,0,0,0
94,0,0,0,0,0
46,0,2,0,0,0
1429,0,25,5,0,0
228,0,4,9,0,0
113,0,0,0,0,0
80,0,3,0,0,0
248,0,1,0,0,0
80,0,0,0,0,0
103,0,0,1,0,0
53,0,0,0,0,0
51,0,0,0,0,0
19,0,0,2,0,0
26,0,0,0,0,0
20,0,0,0,0,0
394,0,0,1,0,0
37,0,0,0,0,0
34,0,0,0,0,0
52,0,1,0,0,0
154,0,0,0,0,0
436,0,0,0,0,0
437,0,0,0,0,0
109,0,0,0,0,1
688,0,0,0,0,0
35,0,0,0,0,0
40,0,0,0,0,0
86,0,0,0,0,0
3,0,0,0,0,0
60,0,0,0,0,0
222,0,4,0,0,0
145,0,0,0,0,0
101,0,0,0,0,0
22,0,0,0,0,0
111,0,1,0,0,1
113,0,0,0,0,0
84,0,0,0,0,0
117,0,0,0,0,0
146,0,0,0,0,0
51,0,1,0,0,0
50,0,0,0,0,0
192,0,0,2,0,0
43,0,0,0,0,0
25,0,0,0,0,0
33,0,0,0,0,0
219,0,0,0,0,0
53,0,0,0,0,0
44,2,0,4,0,1
85,0,0,2,0,0
420,0,0,0,0,0
243,0,0,2,0,0
142,0,3,0,0,0
521,0,0,0,0,0
18,0,0,0,0,0
93,0,1,3,0,0
240,0,0,0,0,0
2955,0,33,0,0,0
32,0,0,0,0,0
279,0,0,0,0,0
108,0,0,0,0,0
123,0,3,0,0,0
43,0,0,1,0,1
135,0,0,2,0,0
101,0,4,0,0,0
76,0,1,1,0,1
61,0,0,0,0,0
380,0,0,3,0,0
20,0,0,0,0,0
116,0,0,1,0,1
68,0,1,0,0,0
55,0,0,0,0,0
294,0,0,1,0,0
125,0,0,0,0,0
365,0,0,0,0,0
213,0,0,0,0,0
74,0,0,0,0,0
146,0,1,0,0,0
471,0,1,0,0,0
717,0,0,0,0,0
128,0,1,0,0,0
824,0,12,0,0,0
94,0,0,2,0,0
1012,0,2,0,0,0
256,0,3,0,0,0
513,0,0,2,0,0
209,0,4,0,0,0
136,0,0,0,0,0
68,0,0,0,0,0
36,0,0,0,0,0
175,0,0,0,0,0
143,0,0,0,0,0
275,0,0,0,0,0
364,0,5,0,0,0
386,0,0,0,0,0
28,0,0,1,0,0
178,0,0,0,0,0
97,0,0,0,0,0
14,0,0,0,0,0
14,0,0,0,0,0
0,0,0,0,0,0
20,0,0,0,0,0
10,0,0,0,0,0
215,0,1,0,0,0
78,0,2,0,0,0
117,0,0,0,0,0
20,0,0,0,0,0
91,0,0,0,0,0
54,0,0,0,0,0
105,0,0,0,0,0
46,0,0,0,0,0
219,0,0,0,0,0
65,0,0,0,0,0
21,0,0,0,0,0
262,0,1,0,0,0
351,0,0,0,0,0
54,0,2,0,0,0
553,0,1,0,0,0
47,0,0,1,0,1
540,0,2,0,0,0
55,0,0,0,0,0
52,0,0,0,0,0
142,0,0,3,0,0
43,0,0,0,0,0
300,0,3,0,0,0
35,0,1,1,0,0
316,0,0,0,0,0
328,0,0,0,0,0
389,0,2,0,0,0
48,0,0,0,0,0
131,0,0,9,0,0
77,0,0,1,0,1
237,0,1,0,0,0
41,0,0,0,0,0
189,0,0,0,0,0
42,0,0,0,0,1
33,0,0,0,0,0
25,0,0,0,0,0
31,0,0,0,0,0
10,0,0,0,0,0
26,0,6,1,0,0
35,0,0,0,0,0
353,0,0,0,0,0
206,0,0,0,0,0
470,0,0,0,0,0
122,0,0,0,0,0
